id,referencia,poliza_id,vehiculo_id,asegurado_id,fecha_siniestro,lugar,responsable,importe_estimada,estado,Nombre,Apellido
1388,SIN001388,977,977,977,2021-10-08,Barcelona,True,2637.24,EN_TRAMITE,Ana,López
1389,SIN001389,977,977,977,2022-01-22,Sevilla,False,3018.95,ABIERTA,Ana,López
1390,SIN001390,978,978,978,2020-08-15,Sevilla,False,888.87,EN_TRAMITE,Sofía,Rodríguez
1391,SIN001391,978,978,978,2021-08-12,Valencia,False,2394.05,EN_TRAMITE,Sofía,Rodríguez
1392,SIN001392,978,978,978,2020-03-04,Madrid,False,3589.61,CERRADA,Sofía,Rodríguez
1393,SIN001393,980,980,980,2023-01-17,Madrid,True,797.18,CERRADA,Sofía,Rodríguez
1394,SIN001394,980,980,980,2021-03-10,Sevilla,True,3855.32,EN_TRAMITE,Sofía,Rodríguez
1395,SIN001395,983,983,983,2023-12-16,Valencia,False,513.66,ABIERTA,Ana,López
1396,SIN001396,986,986,986,2023-07-17,Madrid,True,2833.21,CERRADA,Ana,Rodríguez
1397,SIN001397,986,986,986,2021-02-04,Madrid,True,3791.23,CERRADA,Ana,Rodríguez
1398,SIN001398,987,987,987,2020-09-27,Madrid,True,3749.06,CERRADA,Ana,Rodríguez
1399,SIN001399,987,987,987,2020-10-23,Sevilla,True,1756.35,CERRADA,Ana,Rodríguez
1400,SIN001400,987,987,987,2024-10-15,Valencia,False,900.29,CERRADA,Ana,Rodríguez
